t,E_left+F_left,E_left-F_left,E_right+F_right,E_right-F_right
0.00737037,28.5742,13.6625,23.5923,9.08933
0.00737699,28.5742,13.6631,23.5926,9.09017
0.00738361,28.5742,13.6638,23.5928,9.09102
0.00739023,28.5742,13.6645,23.5931,9.09186
0.00739686,28.5742,13.6652,23.5934,9.0927
0.00740348,28.5742,13.6659,23.5937,9.09354
0.0074101,28.5742,13.6666,23.594,9.09439
0.00741672,28.5742,13.6673,23.5942,9.09523
0.00742334,28.5742,13.668,23.5945,9.09607
0.00742997,28.5742,13.6687,23.5948,9.09691
0.00743659,28.5742,13.6694,23.5951,9.09776
0.00744321,28.5742,13.6701,23.5953,9.0986
0.00744983,28.5742,13.6707,23.5956,9.09944
0.00745645,28.5742,13.6714,23.5959,9.10028
0.00746308,28.5742,13.6721,23.5961,9.10113
0.0074697,28.5742,13.6728,23.5964,9.10197
0.00747632,28.5742,13.6735,23.5967,9.10281
0.00748294,28.5742,13.6742,23.597,9.10365
0.00748957,28.5742,13.6749,23.5973,9.10449
0.00749619,28.5742,13.6756,23.5975,9.10534
0.00750281,28.5742,13.6763,23.5978,9.10618
0.00750943,28.5742,13.677,23.5981,9.10702
0.00751605,28.5742,13.6777,23.5984,9.10786
0.00752268,28.5742,13.6784,23.5987,9.1087
0.0075293,28.5742,13.6791,23.5989,9.10955
0.00753592,28.5742,13.6798,23.5992,9.11039
0.00754254,28.5742,13.6805,23.5995,9.11123
0.00754916,28.5742,13.6812,23.5997,9.11207
0.00755579,28.5742,13.6819,23.6,9.11291
0.00756241,28.5742,13.6826,23.6003,9.11375
0.00756903,28.5742,13.6833,23.6006,9.1146
0.00757565,28.5742,13.6839,23.6009,9.11544
0.00758227,28.5742,13.6846,23.6011,9.11628
0.0075889,28.5742,13.6853,23.6014,9.11712
0.00759552,28.5742,13.686,23.6017,9.11796
0.00760214,28.5742,13.6867,23.602,9.1188
0.00760876,28.5742,13.6874,23.6023,9.11965
0.00761538,28.5742,13.6881,23.6025,9.12049
0.00762201,28.5742,13.6888,23.6028,9.12133
0.00762863,28.5742,13.6895,23.6031,9.12217
0.00763525,28.5742,13.6902,23.6034,9.12301
0.00764187,28.5742,13.6909,23.6036,9.12385
0.00764849,28.5742,13.6916,23.6039,9.12469
0.00765512,28.5742,13.6923,23.6042,9.12554
0.00766174,28.5742,13.693,23.6045,9.12638
0.00766836,28.5742,13.6937,23.6047,9.12722
0.00767498,28.5742,13.6944,23.605,9.12806
0.00768161,28.5742,13.695,23.6053,9.1289
0.00768823,28.5742,13.6957,23.6056,9.12974
0.00769485,28.5742,13.6964,23.6058,9.13058
0.00770147,28.5742,13.6971,23.6061,9.13142
0.00770809,28.5742,13.6978,23.6064,9.13226
0.00771472,28.5742,13.6985,23.6066,9.13311
0.00772134,28.5742,13.6992,23.6069,9.13395
0.00772796,28.5742,13.6999,23.6072,9.13479
0.00773458,28.5742,13.7006,23.6074,9.13563
0.0077412,28.5742,13.7012,23.6077,9.13647
0.00774783,28.5742,13.7019,23.608,9.13731
0.00775445,28.5742,13.7026,23.6082,9.13815
0.00776107,28.5742,13.7033,23.6085,9.13899
0.00776769,28.5742,13.704,23.6088,9.13983
0.00777431,28.5742,13.7047,23.609,9.14067
0.00778094,28.5742,13.7054,23.6093,9.14151
0.00778756,28.5742,13.7061,23.6095,9.14235
0.00779418,28.5742,13.7068,23.6098,9.14319
0.0078008,28.5742,13.7075,23.61,9.14403
0.00780742,28.5742,13.7082,23.6103,9.14488
0.00781405,28.5742,13.7089,23.6105,9.14572
0.00782067,28.5742,13.7095,23.6108,9.14656
0.00782729,28.5742,13.7102,23.611,9.1474
0.00783391,28.5742,13.7109,23.6113,9.14824
0.00784054,28.5742,13.7116,23.6115,9.14908
0.00784716,28.5742,13.7123,23.6118,9.14992
0.00785378,28.5742,13.713,23.612,9.15076
0.0078604,28.5742,13.7137,23.6123,9.1516
0.00786702,28.5742,13.7144,23.6125,9.15244
0.00787365,28.5742,13.7151,23.6128,9.15328
0.00788027,28.5742,13.7157,23.613,9.15412
0.00788689,28.5742,13.7164,23.6133,9.15496
0.00789351,28.5742,13.7171,23.6135,9.1558
0.00790013,28.5742,13.7178,23.6138,9.15664
0.00790676,28.5742,13.7185,23.614,9.15748
0.00791338,28.5742,13.7192,23.6142,9.15832
0.00792,28.5742,13.7199,23.6145,9.15916
0.00792662,28.5742,13.7206,23.6147,9.16
0.00793324,28.5742,13.7212,23.615,9.16084
0.00793987,28.5742,13.7219,23.6152,9.16168
0.00794649,28.5742,13.7226,23.6154,9.16252
0.00795311,28.5742,13.7233,23.6157,9.16336
0.00795973,28.5742,13.724,23.6159,9.1642
0.00796635,28.5742,13.7247,23.6161,9.16504
0.00797298,28.5742,13.7254,23.6164,9.16588
0.0079796,28.5742,13.7261,23.6166,9.16672
0.00798622,28.5742,13.7268,23.6169,9.16756
0.00799284,28.5742,13.7274,23.6171,9.1684
0.00799946,28.5742,13.7281,23.6173,9.16923
0.00800609,28.5742,13.7288,23.6175,9.17007
0.00801271,28.5742,13.7295,23.6178,9.17091
0.00801933,28.5742,13.7302,23.618,9.17175
0.00802595,28.5742,13.7309,23.6182,9.17259
0.00803258,28.5742,13.7315,23.6185,9.17343
0.0080392,28.5742,13.7322,23.6187,9.17427
0.00804582,28.5742,13.7329,23.6189,9.17511
0.00805244,28.5742,13.7336,23.6191,9.17595
0.00805906,28.5742,13.7343,23.6194,9.17679
0.00806569,28.5742,13.735,23.6196,9.17763
0.00807231,28.5742,13.7357,23.6198,9.17847
0.00807893,28.5742,13.7364,23.62,9.17931
0.00808555,28.5742,13.737,23.6202,9.18014
0.00809217,28.5742,13.7377,23.6205,9.18098
0.0080988,28.5742,13.7384,23.6207,9.18182
0.00810542,28.5742,13.7391,23.6209,9.18266
0.00811204,28.5742,13.7398,23.6211,9.1835
0.00811866,28.5742,13.7405,23.6213,9.18434
0.00812528,28.5742,13.7412,23.6216,9.18518
0.00813191,28.5742,13.7419,23.6218,9.18602
0.00813853,28.5742,13.7426,23.622,9.18686
0.00814515,28.5742,13.7433,23.6222,9.18769
0.00815177,28.5742,13.744,23.6224,9.18853
0.00815839,28.5742,13.7447,23.6226,9.18937
0.00816502,28.5742,13.7453,23.6229,9.19021
0.00817164,28.5742,13.746,23.6231,9.19105
0.00817826,28.5742,13.7467,23.6233,9.19189
0.00818488,28.5742,13.7474,23.6235,9.19273
0.00819151,28.5742,13.7481,23.6237,9.19356
0.00819813,28.5742,13.7488,23.6239,9.1944
0.00820475,28.5742,13.7494,23.6241,9.19524
0.00821137,28.5742,13.7501,23.6243,9.19608
0.00821799,28.5742,13.7508,23.6245,9.19692
0.00822462,28.5742,13.7515,23.6248,9.19776
0.00823124,28.5742,13.7522,23.625,9.19859
0.00823786,28.5742,13.7529,23.6252,9.19943
0.00824448,28.5742,13.7536,23.6254,9.20027
0.0082511,28.5742,13.7543,23.6256,9.20111
0.00825773,28.5742,13.755,23.6258,9.20195
0.00826435,28.5742,13.7557,23.626,9.20279
0.00827097,28.5742,13.7564,23.6262,9.20362
0.00827759,28.5742,13.7571,23.6264,9.20446
0.00828421,28.5742,13.7578,23.6266,9.2053
0.00829084,28.5742,13.7584,23.6268,9.20614
0.00829746,28.5742,13.7591,23.627,9.20697
0.00830408,28.5742,13.7598,23.6272,9.20781
0.0083107,28.5742,13.7605,23.6274,9.20865
0.00831732,28.5742,13.7612,23.6276,9.20949
0.00832395,28.5742,13.7619,23.6278,9.21033
0.00833057,28.5742,13.7626,23.628,9.21116
0.00833719,28.5742,13.7632,23.6282,9.212
0.00834381,28.5742,13.7639,23.6284,9.21284
0.00835043,28.5742,13.7646,23.6285,9.21368
0.00835706,28.5742,13.7653,23.6287,9.21451
0.00836368,28.5742,13.766,23.6289,9.21535
0.0083703,28.5742,13.7667,23.6291,9.21619
0.00837692,28.5742,13.7673,23.6293,9.21703
0.00838355,28.5742,13.768,23.6295,9.21786
0.00839017,28.5742,13.7687,23.6297,9.2187
0.00839679,28.5742,13.7694,23.6299,9.21954
0.00840341,28.5742,13.7701,23.6301,9.22038
0.00841003,28.5742,13.7708,23.6303,9.22121
0.00841666,28.5742,13.7715,23.6305,9.22205
0.00842328,28.5742,13.7721,23.6307,9.22289
0.0084299,28.5742,13.7728,23.6309,9.22372
0.00843652,28.5742,13.7735,23.6311,9.22456
0.00844314,28.5742,13.7742,23.6313,9.2254
0.00844977,28.5742,13.7749,23.6314,9.22624
0.00845639,28.5742,13.7756,23.6316,9.22707
0.00846301,28.5742,13.7763,23.6318,9.22791
0.00846963,28.5742,13.777,23.632,9.22875
0.00847625,28.5742,13.7776,23.6322,9.22958
0.00848288,28.5742,13.7783,23.6324,9.23042
0.0084895,28.5742,13.779,23.6326,9.23126
0.00849612,28.5742,13.7797,23.6328,9.23209
0.00850274,28.5742,13.7804,23.633,9.23293
0.00850936,28.5742,13.7811,23.6332,9.23377
0.00851599,28.5742,13.7818,23.6334,9.2346
0.00852261,28.5742,13.7825,23.6336,9.23544
0.00852923,28.5742,13.7831,23.6337,9.23628
0.00853585,28.5742,13.7838,23.6339,9.23711
0.00854247,28.5742,13.7845,23.6341,9.23795
0.0085491,28.5742,13.7852,23.6343,9.23879
0.00855572,28.5742,13.786,23.6345,9.23962
0.00856234,28.5742,13.7867,23.6347,9.24046
0.00856896,28.5742,13.7874,23.6349,9.24129
0.00857559,28.5742,13.7882,23.6351,9.24213
0.00858221,28.5742,13.7888,23.6353,9.24297
0.00858883,28.5742,13.7895,23.6355,9.2438
0.00859545,28.5742,13.7902,23.6357,9.24464
0.00860207,28.5742,13.7909,23.6359,9.24548
0.0086087,28.5742,13.7916,23.6361,9.24631
0.00861532,28.5742,13.7923,23.6362,9.24715
0.00862194,28.5742,13.793,23.6364,9.24798
0.00862856,28.5742,13.7936,23.6366,9.24882
0.00863518,28.5742,13.7943,23.6368,9.24966
0.00864181,28.5742,13.795,23.637,9.25049
0.00864843,28.5742,13.7957,23.6372,9.25133
0.00865505,28.5742,13.7964,23.6374,9.25216
0.00866167,28.5742,13.7971,23.6376,9.253
0.00866829,28.5742,13.7977,23.6378,9.25384
0.00867492,28.5742,13.7984,23.638,9.25467
0.00868154,28.5742,13.7991,23.6382,9.25551
0.00868816,28.5742,13.7998,23.6384,9.25634
0.00869478,28.5742,13.8005,23.6385,9.25718
0.0087014,28.5742,13.8012,23.6387,9.25801
0.00870803,28.5742,13.8018,23.6389,9.25885
0.00871465,28.5742,13.8025,23.6391,9.25968
0.00872127,28.5742,13.8032,23.6393,9.26052
0.00872789,28.5742,13.8039,23.6395,9.26136
0.00873452,28.5742,13.8046,23.6397,9.26219
0.00874114,28.5742,13.8052,23.6399,9.26303
0.00874776,28.5742,13.8059,23.6401,9.26386
0.00875438,28.5742,13.8066,23.6403,9.2647
0.008761,28.5742,13.8073,23.6405,9.26553
0.00876763,28.5742,13.808,23.6407,9.26637
0.00877425,28.5742,13.8087,23.6409,9.2672
0.00878087,28.5742,13.8093,23.6411,9.26804
0.00878749,28.5742,13.81,23.6412,9.26887
0.00879411,28.5742,13.8107,23.6414,9.26971
0.00880074,28.5742,13.8114,23.6416,9.27054
0.00880736,28.5742,13.8121,23.6418,9.27138
0.00881398,28.5742,13.8128,23.642,9.27221
0.0088206,28.5742,13.8134,23.6422,9.27305
0.00882722,28.5742,13.8141,23.6424,9.27388
0.00883385,28.5742,13.8148,23.6426,9.27472
0.00884047,28.5742,13.8155,23.6428,9.27555
0.00884709,28.5742,13.8161,23.643,9.27639
0.00885371,28.5742,13.8168,23.6432,9.27722
0.00886033,28.5742,13.8175,23.6434,9.27806
0.00886696,28.5742,13.8182,23.6436,9.27889
0.00887358,28.5742,13.8189,23.6438,9.27973
0.0088802,28.5742,13.8195,23.644,9.28056
0.00888682,28.5742,13.8202,23.6441,9.28139
0.00889344,28.5742,13.8209,23.6443,9.28223
0.00890007,28.5742,13.8216,23.6445,9.28306
0.00890669,28.5742,13.8223,23.6447,9.2839
0.00891331,28.5742,13.8229,23.6449,9.28473
0.00891993,28.5742,13.8236,23.6451,9.28557
0.00892656,28.5742,13.8243,23.6453,9.2864
0.00893318,28.5742,13.825,23.6455,9.28724
0.0089398,28.5742,13.8257,23.6457,9.28807
0.00894642,28.5742,13.8264,23.6459,9.2889
0.00895304,28.5742,13.827,23.6461,9.28974
0.00895967,28.5742,13.8277,23.6463,9.29057
0.00896629,28.5742,13.8284,23.6464,9.29141
0.00897291,28.5742,13.8291,23.6466,9.29224
0.00897953,28.5742,13.8298,23.6468,9.29307
0.00898615,28.5742,13.8304,23.647,9.29391
0.00899278,28.5742,13.8311,23.6472,9.29474
0.0089994,28.5742,13.8318,23.6474,9.29558
0.00900602,28.5742,13.8325,23.6476,9.29641
0.00901264,28.5742,13.8331,23.6478,9.29724
0.00901926,28.5742,13.8338,23.648,9.29808
0.00902589,28.5742,13.8345,23.6481,9.29891
0.00903251,28.5742,13.8352,23.6483,9.29975
0.00903913,28.5742,13.8358,23.6485,9.30058
0.00904575,28.5742,13.8365,23.6487,9.30141
0.00905237,28.5742,13.8372,23.6489,9.30225
0.009059,28.5742,13.8378,23.6491,9.30308
0.00906562,28.5742,13.8385,23.6493,9.30391
0.00907224,28.5742,13.8392,23.6495,9.30475
0.00907886,28.5742,13.8399,23.6496,9.30558
0.00908548,28.5742,13.8405,23.6498,9.30641
0.00909211,28.5742,13.8412,23.65,9.30725
0.00909873,28.5742,13.8419,23.6502,9.30808
0.00910535,28.5742,13.8426,23.6504,9.30891
0.00911197,28.5742,13.8432,23.6506,9.30975
0.0091186,28.5742,13.8439,23.6508,9.31058
0.00912522,28.5742,13.8446,23.651,9.31141
0.00913184,28.5742,13.8452,23.6512,9.31225
0.00913846,28.5742,13.8459,23.6514,9.31308
0.00914508,28.5742,13.8466,23.6516,9.31391
0.00915171,28.5742,13.8472,23.6517,9.31475
0.00915833,28.5742,13.8479,23.6519,9.31558
0.00916495,28.5742,13.8486,23.6521,9.31641
0.00917157,28.5742,13.8492,23.6523,9.31724
0.00917819,28.5742,13.8499,23.6525,9.31808
0.00918482,28.5742,13.8506,23.6527,9.31891
0.00919144,28.5742,13.8513,23.6529,9.31974
0.00919806,28.5742,13.8519,23.6531,9.32058
0.00920468,28.5742,13.8526,23.6533,9.32141
0.0092113,28.5742,13.8533,23.6535,9.32224
0.00921793,28.5742,13.8539,23.6537,9.32307
0.00922455,28.5742,13.8546,23.6539,9.32391
0.00923117,28.5742,13.8553,23.6541,9.32474
0.00923779,28.5742,13.8559,23.6543,9.32557
0.00924441,28.5742,13.8566,23.6545,9.3264
0.00925104,28.5742,13.8572,23.6547,9.32724
0.00925766,28.5742,13.8579,23.6549,9.32807
0.00926428,28.5742,13.8586,23.655,9.3289
0.0092709,28.5742,13.8593,23.6552,9.32973
0.00927753,28.5742,13.8599,23.6554,9.33057
0.00928415,28.5742,13.8606,23.6556,9.3314
0.00929077,28.5742,13.8613,23.6558,9.33223
0.00929739,28.5742,13.8619,23.656,9.33306
0.00930401,28.5742,13.8626,23.6562,9.3339
0.00931064,28.5742,13.8633,23.6564,9.33473
0.00931726,28.5742,13.864,23.6566,9.33556
0.00932388,28.5742,13.8646,23.6567,9.33639
0.0093305,28.5742,13.8653,23.6569,9.33722
0.00933712,28.5742,13.8659,23.6571,9.33806
0.00934375,28.5742,13.8666,23.6573,9.33889
0.00935037,28.5742,13.8673,23.6575,9.33972
0.00935699,28.5742,13.868,23.6577,9.34055
0.00936361,28.5742,13.8686,23.6579,9.34138
0.00937023,28.5742,13.8693,23.6581,9.34222
0.00937686,28.5742,13.87,23.6583,9.34305
0.00938348,28.5742,13.8706,23.6585,9.34388
0.0093901,28.5742,13.8713,23.6587,9.34471
0.00939672,28.5742,13.8719,23.6588,9.34554
0.00940334,28.5742,13.8726,23.659,9.34637
0.00940997,28.5742,13.8732,23.6592,9.34721
0.00941659,28.5742,13.8739,23.6594,9.34804
0.00942321,28.5742,13.8746,23.6596,9.34887
0.00942983,28.5742,13.8752,23.6598,9.3497
0.00943645,28.5742,13.8759,23.66,9.35053
0.00944308,28.5742,13.8765,23.6602,9.35136
0.0094497,28.5742,13.8772,23.6604,9.35219
0.00945632,28.5742,13.8779,23.6606,9.35303
0.00946294,28.5742,13.8785,23.6607,9.35386
0.00946957,28.5742,13.8792,23.6609,9.35469
0.00947619,28.5742,13.8798,23.6611,9.35552
0.00948281,28.5742,13.8805,23.6613,9.35635
0.00948943,28.5742,13.8812,23.6615,9.35718
0.00949605,28.5742,13.8818,23.6617,9.35801
0.00950268,28.5742,13.8825,23.6619,9.35884
0.0095093,28.5742,13.8831,23.6621,9.35967
0.00951592,28.5742,13.8838,23.6623,9.36051
0.00952254,28.5742,13.8844,23.6625,9.36134
0.00952916,28.5742,13.8851,23.6627,9.36217
0.00953579,28.5742,13.8857,23.6629,9.363
0.00954241,28.5742,13.8864,23.6631,9.36383
0.00954903,28.5742,13.887,23.6632,9.36466
0.00955565,28.5742,13.8877,23.6634,9.36549
0.00956227,28.5742,13.8883,23.6636,9.36632
0.0095689,28.5742,13.889,23.6638,9.36715
0.00957552,28.5742,13.8897,23.664,9.36798
0.00958214,28.5742,13.8903,23.6642,9.36881
0.00958876,28.5742,13.891,23.6644,9.36964
0.00959538,28.5742,13.8916,23.6646,9.37047
0.00960201,28.5742,13.8923,23.6648,9.3713
0.00960863,28.5742,13.893,23.665,9.37214
0.00961525,28.5742,13.8936,23.6652,9.37297
0.00962187,28.5742,13.8943,23.6654,9.3738
0.00962849,28.5742,13.8949,23.6656,9.37463
0.00963512,28.5742,13.8956,23.6658,9.37546
0.00964174,28.5742,13.8963,23.6659,9.37629
0.00964836,28.5742,13.8969,23.6661,9.37712
0.00965498,28.5742,13.8976,23.6663,9.37795
0.00966161,28.5742,13.8982,23.6665,9.37878
0.00966823,28.5742,13.8989,23.6667,9.37961
0.00967485,28.5742,13.8995,23.6669,9.38044
0.00968147,28.5742,13.9002,23.6671,9.38127
0.00968809,28.5742,13.9009,23.6673,9.3821
0.00969472,28.5742,13.9015,23.6675,9.38293
0.00970134,28.5742,13.9022,23.6677,9.38376
0.00970796,28.5742,13.9029,23.6679,9.38459
0.00971458,28.5742,13.9035,23.6681,9.38542
0.0097212,28.5742,13.9042,23.6683,9.38625
0.00972783,28.5742,13.9048,23.6685,9.38708
0.00973445,28.5742,13.9055,23.6687,9.38791
0.00974107,28.5742,13.9061,23.6688,9.38874
0.00974769,28.5742,13.9068,23.669,9.38957
0.00975431,28.5742,13.9074,23.6692,9.3904
0.00976094,28.5742,13.9081,23.6694,9.39123
0.00976756,28.5742,13.9087,23.6696,9.39206
0.00977418,28.5742,13.9094,23.6698,9.39289
0.0097808,28.5742,13.91,23.67,9.39371
0.00978742,28.5742,13.9107,23.6702,9.39454
0.00979405,28.5742,13.9113,23.6704,9.39537
0.00980067,28.5742,13.912,23.6706,9.3962
0.00980729,28.5742,13.9126,23.6708,9.39703
0.00981391,28.5742,13.9133,23.6709,9.39786
0.00982054,28.5742,13.9139,23.6711,9.39869
0.00982716,28.5742,13.9146,23.6713,9.39952
0.00983378,28.5742,13.9152,23.6715,9.40035
0.0098404,28.5742,13.9159,23.6717,9.40118
0.00984702,28.5742,13.9165,23.6719,9.40201
0.00985365,28.5742,13.9172,23.6721,9.40284
0.00986027,28.5742,13.9178,23.6723,9.40367
0.00986689,28.5742,13.9185,23.6725,9.4045
0.00987351,28.5742,13.9191,23.6726,9.40532
0.00988013,28.5742,13.9198,23.6728,9.40615
0.00988676,28.5742,13.9204,23.673,9.40698
0.00989338,28.5742,13.9211,23.6732,9.40781
0.0099,28.5742,13.9217,23.6734,9.40864
0.00990662,28.5742,13.9224,23.6736,9.40947
0.00991324,28.5742,13.923,23.6737,9.4103
0.00991987,28.5742,13.9237,23.6739,9.41113
0.00992649,28.5742,13.9243,23.6741,9.41195
0.00993311,28.5742,13.9249,23.6743,9.41278
0.00993973,28.5742,13.9256,23.6745,9.41361
0.00994635,28.5742,13.9262,23.6747,9.41444
0.00995298,28.5742,13.9269,23.6749,9.41527
0.0099596,28.5742,13.9275,23.6751,9.4161
0.00996622,28.5742,13.9282,23.6753,9.41693
0.00997284,28.5742,13.9288,23.6755,9.41775
0.00997946,28.5742,13.9295,23.6757,9.41858
0.00998609,28.5742,13.9301,23.6759,9.41941
0.00999271,28.5742,13.9308,23.676,9.42024
0.00999933,28.5742,13.9314,23.6762,9.42107
